symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3,pnl_R,exit_time_utc,exit_price,exit_reason
NSXUSD,2024-02-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-05 15:04:00+00:00,17564.965,17638.603,17491.327,,,0.5,2024-02-05 16:54:00+00:00,17564.965,breakeven_after_tp1
NSXUSD,2024-02-07,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-07 15:14:00+00:00,17721.575,17721.825,17632.989,17557.919,17550.275,-1.0,2024-02-07 15:15:00+00:00,17721.825,stop_before_tp1
SPXUSD,2024-02-07,2,bearish,S2_NY: 5m retrace → retrace_path,2024-02-07 15:14:00+00:00,4983.097,4983.347,4968.312,4950.899,,-1.0,2024-02-07 15:15:00+00:00,4983.347,stop_before_tp1
NSXUSD,2024-02-12,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-12 14:59:00+00:00,17960.842,17965.037,17926.41,,,-1.0,2024-02-12 15:32:00+00:00,17965.037,stop_before_tp1
SPXUSD,2024-02-12,2,bearish,S2_NY: 5m retrace → retrace_path,2024-02-12 14:54:00+00:00,5027.114,5027.364,5022.117,,,-1.0,2024-02-12 14:55:00+00:00,5027.364,stop_before_tp1
NSXUSD,2024-02-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-13 14:44:00+00:00,17566.108,17566.358,17511.065,,,-1.0,2024-02-13 14:45:00+00:00,17566.358,stop_before_tp1
SPXUSD,2024-02-16,1,bullish,S1_NY: 5m retrace → retrace_path,2024-02-16 14:44:00+00:00,5018.343,5018.093,5028.832,5042.644,,-1.0,2024-02-16 14:47:00+00:00,5018.093,stop_before_tp1
NSXUSD,2024-02-16,2,bullish,S2_NY: 5m retrace → retrace_path,2024-02-16 14:44:00+00:00,17813.764,17813.514,17942.397,17956.953,,-1.0,2024-02-16 14:45:00+00:00,17813.514,stop_before_tp1
SPXUSD,2024-02-20,1,bullish,S1_NY: 5m retrace → retrace_path,2024-02-20 14:44:00+00:00,4977.132,4976.882,4993.87,4997.111,5002.129,-1.0,2024-02-20 14:45:00+00:00,4976.882,stop_before_tp1
NSXUSD,2024-02-20,2,bullish,S2_NY: 5m retrace → retrace_path,2024-02-20 14:44:00+00:00,17523.008,17522.758,17665.665,,17693.351,-1.0,2024-02-20 14:45:00+00:00,17522.758,stop_before_tp1
NSXUSD,2024-02-22,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-22 14:44:00+00:00,17846.543,17846.793,17809.775,17803.553,17663.676,-1.0,2024-02-22 14:45:00+00:00,17846.793,stop_before_tp1
SPXUSD,2024-02-22,2,bearish,S2_NY: 5m retrace → bos_path,2024-02-22 14:52:00+00:00,5058.367,5058.617,5040.087,5034.599,5012.652,-1.0,2024-02-22 14:53:00+00:00,5058.617,stop_before_tp1
NSXUSD,2024-02-23,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-23 14:44:00+00:00,18090.499,18090.749,18047.553,17956.609,,-1.0,2024-02-23 14:45:00+00:00,18090.749,stop_before_tp1
SPXUSD,2024-02-23,2,bearish,S2_NY: 5m retrace → retrace_path,2024-02-23 14:44:00+00:00,5110.24,5110.49,5100.521,5080.93,,-1.0,2024-02-23 14:45:00+00:00,5110.49,stop_before_tp1
NSXUSD,2024-02-26,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-26 15:19:00+00:00,17981.053,17981.303,17918.742,17904.489,17885.299,-1.0,2024-02-26 15:21:00+00:00,17981.303,stop_before_tp1
SPXUSD,2024-02-27,1,bullish,S1_NY: 5m retrace → retrace_path,2024-02-27 14:44:00+00:00,5066.707,5066.457,5078.373,5079.062,,-1.0,2024-02-27 14:45:00+00:00,5066.457,stop_before_tp1
NSXUSD,2024-02-29,1,bearish,S1_NY: 5m retrace → retrace_path,2024-02-29 15:04:00+00:00,18023.809,18024.059,17980.476,17815.409,,-1.0,2024-02-29 15:05:00+00:00,18024.059,stop_before_tp1
SPXUSD,2024-03-05,1,bullish,S1_NY: 5m retrace → retrace_path,2024-03-05 14:44:00+00:00,5106.434,5106.184,5110.302,5120.434,5125.381,-1.0,2024-03-05 14:45:00+00:00,5106.184,stop_before_tp1
NSXUSD,2024-03-05,2,bullish,S2_NY: 5m retrace → retrace_path,2024-03-05 14:44:00+00:00,18034.321,18034.071,18103.631,18150.064,18200.398,-1.0,2024-03-05 14:45:00+00:00,18034.071,stop_before_tp1
SPXUSD,2024-03-06,1,bullish,S1_NY: 5m retrace → retrace_path,2024-03-06 14:44:00+00:00,5108.884,5108.634,5115.497,,,-1.0,2024-03-06 14:46:00+00:00,5108.634,stop_before_tp1
SPXUSD,2024-03-06,1,bullish,S1_NY: 5m retrace → retrace_path,2024-03-06 14:44:00+00:00,5108.884,5108.634,5115.497,,,-1.0,2024-03-06 14:46:00+00:00,5108.634,stop_before_tp1
NSXUSD,2024-03-07,1,bearish,S1_NY: 5m retrace → retrace_path,2024-03-07 14:44:00+00:00,18140.486,18145.86,18135.112,17923.589,17920.689,0.5,2024-03-07 14:50:00+00:00,18140.486,breakeven_after_tp1
SPXUSD,2024-03-07,2,bearish,S2_NY: 5m retrace → retrace_path,2024-03-07 14:44:00+00:00,5134.16,5134.41,5133.796,5088.597,,-1.0,2024-03-07 14:45:00+00:00,5134.41,stop_before_tp1
NSXUSD,2024-03-08,1,bearish,S1_NY: 5m retrace → retrace_path,2024-03-08 14:49:00+00:00,18338.531,18338.781,18267.498,18243.719,18237.509,-1.0,2024-03-08 14:50:00+00:00,18338.781,stop_before_tp1
SPXUSD,2024-03-08,2,bearish,S2_NY: 5m retrace → retrace_path,2024-03-08 14:44:00+00:00,5171.857,5172.107,5156.427,5148.147,,-1.0,2024-03-08 14:45:00+00:00,5172.107,stop_before_tp1
SPXUSD,2024-03-12,2,bearish,S2_NY: 5m retrace → retrace_path,2024-03-12 14:44:00+00:00,5164.187,5164.437,5155.287,5121.644,,-1.0,2024-03-12 14:45:00+00:00,5164.437,stop_before_tp1
NSXUSD,2024-03-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-03-13 14:44:00+00:00,18123.375,18123.625,18075.676,,,-1.0,2024-03-13 14:45:00+00:00,18123.625,stop_before_tp1
NSXUSD,2024-03-14,2,bullish,S2_NY: 5m retrace → retrace_path,2024-03-14 14:44:00+00:00,18039.621,18039.371,18090.809,18170.987,,-1.0,2024-03-14 14:45:00+00:00,18039.371,stop_before_tp1
NSXUSD,2024-03-20,1,bearish,S1_NY: 5m retrace → retrace_path,2024-03-20 15:04:00+00:00,18035.742,18055.671,17997.209,17992.12,17984.753,-1.0,2024-03-20 18:00:00+00:00,18055.671,stop_before_tp1
NSXUSD,2024-03-21,1,bearish,S1_NY: 5m retrace → retrace_path,2024-03-21 14:49:00+00:00,18425.909,18427.058,18377.887,18354.219,18319.275,20.8973,2024-03-21 15:35:00+00:00,18425.909,breakeven_after_tp1
SPXUSD,2024-03-22,1,bullish,S1_NY: 5m retrace → retrace_path,2024-03-22 14:44:00+00:00,5231.604,5231.354,5243.882,5250.427,,-1.0,2024-03-22 14:45:00+00:00,5231.354,stop_before_tp1
NSXUSD,2024-03-22,2,bullish,S2_NY: 5m retrace → retrace_path,2024-03-22 14:44:00+00:00,18272.298,18272.048,18330.02,18360.732,,-1.0,2024-03-22 14:45:00+00:00,18272.048,stop_before_tp1
SPXUSD,2024-03-28,2,bearish,S2_NY: 5m retrace → retrace_path,2024-03-28 14:44:00+00:00,5253.001,5253.251,5249.206,5244.581,,-1.0,2024-03-28 14:45:00+00:00,5253.251,stop_before_tp1
NSXUSD,2024-04-01,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-01 13:44:00+00:00,18297.32,18297.57,18274.764,,,-1.0,2024-04-01 13:45:00+00:00,18297.57,stop_before_tp1
SPXUSD,2024-04-02,1,bullish,S1_NY: 5m retrace → retrace_path,2024-04-02 13:44:00+00:00,5212.097,5211.847,5222.574,5242.074,,-1.0,2024-04-02 13:45:00+00:00,5211.847,stop_before_tp1
NSXUSD,2024-04-02,2,bullish,S2_NY: 5m retrace → retrace_path,2024-04-02 13:44:00+00:00,18143.975,18143.725,18204.899,18297.608,,-1.0,2024-04-02 13:45:00+00:00,18143.725,stop_before_tp1
SPXUSD,2024-04-03,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-03 13:44:00+00:00,5199.502,5199.752,5194.953,,,9.098,2024-04-03 13:55:00+00:00,5199.502,breakeven_after_tp1
NSXUSD,2024-04-03,2,bullish,S2_NY: 5m retrace → retrace_path,2024-04-03 13:44:00+00:00,18070.131,18065.749,18114.498,,18129.953,-1.0,2024-04-03 13:45:00+00:00,18065.749,stop_before_tp1
NSXUSD,2024-04-04,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-04 13:44:00+00:00,18283.508,18283.758,18239.121,18220.699,18178.953,-1.0,2024-04-04 13:45:00+00:00,18283.758,stop_before_tp1
NSXUSD,2024-04-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-05 13:44:00+00:00,17985.687,17985.937,17859.219,,,-1.0,2024-04-05 13:45:00+00:00,17985.937,stop_before_tp1
SPXUSD,2024-04-05,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-05 13:44:00+00:00,5173.776,5174.026,5151.273,,5147.227,-1.0,2024-04-05 13:45:00+00:00,5174.026,stop_before_tp1
NSXUSD,2024-04-09,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-09 13:44:00+00:00,18176.243,18176.493,18155.498,18075.921,,-1.0,2024-04-09 13:45:00+00:00,18176.493,stop_before_tp1
NSXUSD,2024-04-12,2,bullish,S2_NY: 5m retrace → retrace_path,2024-04-12 13:44:00+00:00,18140.431,18140.181,18248.132,18321.753,,-1.0,2024-04-12 13:45:00+00:00,18140.181,stop_before_tp1
NSXUSD,2024-04-15,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-15 13:44:00+00:00,18154.709,18154.959,18100.865,18086.099,18027.41,-1.0,2024-04-15 13:45:00+00:00,18154.959,stop_before_tp1
SPXUSD,2024-04-15,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-15 13:44:00+00:00,5161.626,5161.876,5146.361,5145.297,5131.231,-1.0,2024-04-15 13:45:00+00:00,5161.876,stop_before_tp1
NSXUSD,2024-04-16,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-16 13:44:00+00:00,17742.989,17743.239,17694.121,17642.854,,-1.0,2024-04-16 13:45:00+00:00,17743.239,stop_before_tp1
SPXUSD,2024-04-16,2,bearish,S2_NY: 5m retrace → bos_path,2024-04-16 13:56:00+00:00,5070.752,5074.734,5061.614,5049.87,5047.206,3.93672,2024-04-16 14:46:00+00:00,5048.177,all_tps_hit
NSXUSD,2024-04-17,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-17 13:44:00+00:00,17752.197,17776.436,17728.165,17653.499,,-1.0,2024-04-17 14:05:00+00:00,17776.436,stop_before_tp1
SPXUSD,2024-04-17,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-17 13:44:00+00:00,5065.617,5070.623,5060.382,5042.376,,-1.0,2024-04-17 13:55:00+00:00,5070.623,stop_before_tp1
NSXUSD,2024-04-22,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-22 13:44:00+00:00,17154.786,17155.036,17103.543,17102.019,17082.989,-1.0,2024-04-22 13:45:00+00:00,17155.036,stop_before_tp1
SPXUSD,2024-04-22,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-22 13:44:00+00:00,4996.17,4996.42,4985.727,4980.67,4974.927,-1.0,2024-04-22 14:01:00+00:00,4996.42,stop_before_tp1
NSXUSD,2024-04-23,1,bearish,S1_NY: 5m retrace → retrace_path,2024-04-23 13:44:00+00:00,17267.719,17267.969,17242.12,17184.999,17165.289,-1.0,2024-04-23 13:45:00+00:00,17267.969,stop_before_tp1
SPXUSD,2024-04-23,2,bearish,S2_NY: 5m retrace → retrace_path,2024-04-23 13:44:00+00:00,5026.876,5027.126,5020.891,5007.487,5005.319,-1.0,2024-04-23 13:45:00+00:00,5027.126,stop_before_tp1
NSXUSD,2024-04-30,2,bullish,S2_NY: 5m retrace → retrace_path,2024-04-30 13:44:00+00:00,17693.175,17692.925,17762.299,17783.389,17791.054,-1.0,2024-04-30 13:45:00+00:00,17692.925,stop_before_tp1
NSXUSD,2024-05-02,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-02 13:44:00+00:00,17500.798,17501.048,17446.553,17426.542,17388.599,-1.0,2024-05-02 13:45:00+00:00,17501.048,stop_before_tp1
SPXUSD,2024-05-02,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-02 13:44:00+00:00,5060.364,5060.614,5046.382,5041.623,5032.779,-1.0,2024-05-02 13:45:00+00:00,5060.614,stop_before_tp1
SPXUSD,2024-05-03,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-03 14:29:00+00:00,5126.604,5126.854,5081.031,5074.12,,-1.0,2024-05-03 14:30:00+00:00,5126.854,stop_before_tp1
NSXUSD,2024-05-06,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-06 14:09:00+00:00,17949.61,17952.039,17946.108,17891.899,17881.486,-1.0,2024-05-06 14:10:00+00:00,17952.039,stop_before_tp1
SPXUSD,2024-05-06,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-06 13:44:00+00:00,5149.373,5150.114,5148.632,5132.277,5129.852,-1.0,2024-05-06 13:48:00+00:00,5150.114,stop_before_tp1
SPXUSD,2024-05-07,2,bearish,S2_NY: 5m retrace → bos_path,2024-05-07 13:51:00+00:00,5184.607,5184.857,5181.114,5177.319,5176.703,-1.0,2024-05-07 13:52:00+00:00,5184.857,stop_before_tp1
SPXUSD,2024-05-08,1,bullish,S1_NY: 5m retrace → bos_path,2024-05-08 13:40:00+00:00,5165.519,5165.269,5170.211,5191.447,,35.312,2024-05-08 20:00:00+00:00,5165.519,timeout
NSXUSD,2024-05-08,2,bullish,S2_NY: 5m retrace → retrace_path,2024-05-08 13:44:00+00:00,17981.32,17981.07,17996.454,18105.81,,-1.0,2024-05-08 13:45:00+00:00,17981.07,stop_before_tp1
SPXUSD,2024-05-10,1,bullish,S1_NY: 5m retrace → retrace_path,2024-05-10 13:44:00+00:00,5228.493,5228.243,5233.497,5235.403,,-1.0,2024-05-10 13:45:00+00:00,5228.243,stop_before_tp1
NSXUSD,2024-05-10,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-10 14:29:00+00:00,18173.564,18196.704,18148.954,18126.497,18118.208,-1.0,2024-05-10 14:32:00+00:00,18196.704,stop_before_tp1
NSXUSD,2024-05-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-13 13:44:00+00:00,18226.754,18227.004,18203.531,18182.62,18137.709,-1.0,2024-05-13 13:45:00+00:00,18227.004,stop_before_tp1
NSXUSD,2024-05-14,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-14 14:14:00+00:00,18188.586,18206.881,18075.898,,,-1.0,2024-05-14 14:37:00+00:00,18206.881,stop_before_tp1
SPXUSD,2024-05-14,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-14 13:54:00+00:00,5221.557,5225.287,5199.537,,,-1.0,2024-05-14 14:14:00+00:00,5225.287,stop_before_tp1
NSXUSD,2024-05-17,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-17 13:44:00+00:00,18588.742,18588.992,18579.753,18531.965,,-1.0,2024-05-17 13:45:00+00:00,18588.992,stop_before_tp1
SPXUSD,2024-05-17,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-17 13:49:00+00:00,5303.017,5303.267,5300.691,5291.922,,-1.0,2024-05-17 13:57:00+00:00,5303.267,stop_before_tp1
NSXUSD,2024-05-21,2,bullish,S2_NY: 5m retrace → retrace_path,2024-05-21 13:39:00+00:00,18635.699,18635.449,18646.954,18673.532,,-1.0,2024-05-21 13:40:00+00:00,18635.449,stop_before_tp1
NSXUSD,2024-05-23,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-23 13:44:00+00:00,18941.843,18942.093,18918.398,18856.51,18772.008,-1.0,2024-05-23 13:45:00+00:00,18942.093,stop_before_tp1
NSXUSD,2024-05-24,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-24 13:44:00+00:00,18696.086,18696.336,18654.431,18622.699,18616.289,-1.0,2024-05-24 13:45:00+00:00,18696.336,stop_before_tp1
SPXUSD,2024-05-24,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-24 13:44:00+00:00,5286.623,5286.873,5277.779,5270.832,5269.22,-1.0,2024-05-24 13:45:00+00:00,5286.873,stop_before_tp1
NSXUSD,2024-05-27,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-27 13:39:00+00:00,18804.419,18815.859,18792.153,,18768.964,-1.0,2024-05-27 14:30:00+00:00,18815.859,stop_before_tp1
NSXUSD,2024-05-28,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-28 13:44:00+00:00,18842.109,18876.859,18841.332,,18826.843,0.01118,2024-05-28 13:51:00+00:00,18842.109,breakeven_after_tp1
SPXUSD,2024-05-28,2,bearish,S2_NY: 5m retrace → retrace_path,2024-05-28 13:44:00+00:00,5309.611,5319.126,5307.361,,,0.11823,2024-05-28 13:49:00+00:00,5309.611,breakeven_after_tp1
SPXUSD,2024-05-29,1,bullish,S1_NY: 5m retrace → retrace_path,2024-05-29 13:39:00+00:00,5268.373,5268.123,5279.933,5289.737,5305.907,-1.0,2024-05-29 13:40:00+00:00,5268.123,stop_before_tp1
NSXUSD,2024-05-29,2,bullish,S2_NY: 5m retrace → retrace_path,2024-05-29 13:39:00+00:00,18708.821,18708.571,18767.475,18817.71,18879.132,-1.0,2024-05-29 13:40:00+00:00,18708.571,stop_before_tp1
NSXUSD,2024-05-30,1,bearish,S1_NY: 5m retrace → retrace_path,2024-05-30 13:44:00+00:00,18719.231,18719.481,18681.743,18602.342,,-1.0,2024-05-30 13:45:00+00:00,18719.481,stop_before_tp1
SPXUSD,2024-06-03,2,bearish,S2_NY: 5m retrace → bos_path,2024-06-03 13:47:00+00:00,5293.126,5293.547,5280.882,,5278.629,-1.0,2024-06-03 13:50:00+00:00,5293.547,stop_before_tp1
NSXUSD,2024-06-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-05 13:44:00+00:00,18765.486,18765.736,18729.753,18665.997,18652.399,-1.0,2024-06-05 13:45:00+00:00,18765.736,stop_before_tp1
SPXUSD,2024-06-05,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-05 13:44:00+00:00,5310.426,5310.676,5303.164,5294.507,5290.84,-1.0,2024-06-05 13:46:00+00:00,5310.676,stop_before_tp1
SPXUSD,2024-06-06,1,bullish,S1_NY: 5m retrace → bos_path,2024-06-06 13:45:00+00:00,5352.583,5352.087,5358.81,,5359.957,-1.0,2024-06-06 13:46:00+00:00,5352.087,stop_before_tp1
SPXUSD,2024-06-07,1,bullish,S1_NY: 5m retrace → retrace_path,2024-06-07 13:44:00+00:00,5322.677,5322.427,5360.047,5361.231,5361.243,-1.0,2024-06-07 13:45:00+00:00,5322.427,stop_before_tp1
NSXUSD,2024-06-07,2,bullish,S2_NY: 5m retrace → retrace_path,2024-06-07 13:44:00+00:00,18918.687,18918.437,19096.686,,,-1.0,2024-06-07 13:45:00+00:00,18918.437,stop_before_tp1
NSXUSD,2024-06-12,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-12 13:59:00+00:00,19390.054,19390.304,19232.597,19217.353,19202.354,-1.0,2024-06-12 14:00:00+00:00,19390.304,stop_before_tp1
SPXUSD,2024-06-12,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-12 13:49:00+00:00,5420.099,5420.349,5381.43,5378.277,5372.859,-1.0,2024-06-12 13:50:00+00:00,5420.349,stop_before_tp1
NSXUSD,2024-06-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-13 14:29:00+00:00,19608.098,19610.503,19583.575,19566.365,19560.799,-1.0,2024-06-13 14:30:00+00:00,19610.503,stop_before_tp1
SPXUSD,2024-06-13,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-13 14:29:00+00:00,5437.743,5437.993,5422.854,5422.089,,-1.0,2024-06-13 14:30:00+00:00,5437.993,stop_before_tp1
SPXUSD,2024-06-17,1,bullish,S1_NY: 5m retrace → retrace_path,2024-06-17 13:44:00+00:00,5426.427,5426.177,5432.677,5438.246,,-1.0,2024-06-17 13:45:00+00:00,5426.177,stop_before_tp1
SPXUSD,2024-06-18,1,bullish,S1_NY: 5m retrace → retrace_path,2024-06-18 13:44:00+00:00,5472.164,5471.719,5481.303,,5481.37,-1.0,2024-06-18 14:04:00+00:00,5471.719,stop_before_tp1
NSXUSD,2024-06-21,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-21 13:44:00+00:00,19761.664,19761.914,19715.031,19705.021,,-1.0,2024-06-21 13:45:00+00:00,19761.914,stop_before_tp1
SPXUSD,2024-06-24,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-24 13:39:00+00:00,5465.382,5472.373,5458.391,,5455.882,-1.0,2024-06-24 14:54:00+00:00,5472.373,stop_before_tp1
NSXUSD,2024-06-24,2,bullish,S2_NY: 5m retrace → retrace_path,2024-06-24 13:44:00+00:00,19658.153,19657.903,19752.099,,,-1.0,2024-06-24 13:45:00+00:00,19657.903,stop_before_tp1
NSXUSD,2024-06-25,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-25 13:44:00+00:00,19546.153,19570.693,19540.719,19478.889,,-1.0,2024-06-25 14:05:00+00:00,19570.693,stop_before_tp1
SPXUSD,2024-06-26,1,bullish,S1_NY: 5m retrace → retrace_path,2024-06-26 13:44:00+00:00,5462.72,5462.47,5466.12,5485.202,,-1.0,2024-06-26 13:45:00+00:00,5462.47,stop_before_tp1
NSXUSD,2024-06-27,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-27 13:44:00+00:00,19731.232,19731.482,19693.154,19683.231,19627.121,-1.0,2024-06-27 13:45:00+00:00,19731.482,stop_before_tp1
SPXUSD,2024-06-27,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-27 13:44:00+00:00,5476.506,5476.756,5468.517,5465.517,5453.472,-1.0,2024-06-27 13:51:00+00:00,5476.756,stop_before_tp1
NSXUSD,2024-06-28,1,bearish,S1_NY: 5m retrace → retrace_path,2024-06-28 13:44:00+00:00,19857.176,19893.036,19842.01,,19815.389,0.50278,2024-06-28 14:45:00+00:00,19857.176,breakeven_after_tp1
SPXUSD,2024-06-28,2,bearish,S2_NY: 5m retrace → retrace_path,2024-06-28 13:44:00+00:00,5500.023,5505.827,5497.032,,5488.064,0.77279,2024-06-28 14:45:00+00:00,5500.023,breakeven_after_tp1
NSXUSD,2024-07-03,2,bullish,S2_NY: 5m retrace → retrace_path,2024-07-03 13:44:00+00:00,19969.221,19968.971,20021.999,20038.154,,-1.0,2024-07-03 13:45:00+00:00,19968.971,stop_before_tp1
SPXUSD,2024-07-04,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-04 13:44:00+00:00,5538.861,5539.111,5537.873,5533.127,5531.632,-1.0,2024-07-04 13:47:00+00:00,5539.111,stop_before_tp1
NSXUSD,2024-07-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-05 14:29:00+00:00,20209.376,20210.224,20151.164,,,-1.0,2024-07-05 14:30:00+00:00,20210.224,stop_before_tp1
NSXUSD,2024-07-08,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-08 14:09:00+00:00,20401.676,20402.139,20392.453,20355.089,20353.387,-1.0,2024-07-08 14:10:00+00:00,20402.139,stop_before_tp1
SPXUSD,2024-07-08,2,bearish,S2_NY: 5m retrace → bos_path,2024-07-08 13:56:00+00:00,5570.861,5571.111,5569.617,5556.677,5556.611,-1.0,2024-07-08 13:57:00+00:00,5571.111,stop_before_tp1
SPXUSD,2024-07-10,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-10 14:14:00+00:00,5589.989,5591.613,5589.491,5577.987,5577.28,0.15333,2024-07-10 14:24:00+00:00,5589.989,breakeven_after_tp1
SPXUSD,2024-07-12,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-12 13:49:00+00:00,5594.364,5594.614,5570.496,,,-1.0,2024-07-12 13:50:00+00:00,5594.614,stop_before_tp1
SPXUSD,2024-07-15,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-15 13:59:00+00:00,5634.873,5637.427,5633.361,5626.861,5615.876,-1.0,2024-07-15 14:04:00+00:00,5637.427,stop_before_tp1
SPXUSD,2024-07-17,1,bullish,S1_NY: 5m retrace → retrace_path,2024-07-17 13:44:00+00:00,5610.736,5610.486,5615.686,5653.019,5665.569,-1.0,2024-07-17 13:49:00+00:00,5610.486,stop_before_tp1
NSXUSD,2024-07-17,2,bullish,S2_NY: 5m retrace → retrace_path,2024-07-17 13:44:00+00:00,20089.787,20089.537,20114.608,20307.496,20390.199,-1.0,2024-07-17 13:45:00+00:00,20089.537,stop_before_tp1
NSXUSD,2024-07-18,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-18 13:44:00+00:00,19939.389,19939.639,19909.819,19844.797,19843.165,-1.0,2024-07-18 13:45:00+00:00,19939.639,stop_before_tp1
NSXUSD,2024-07-22,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-22 14:09:00+00:00,19761.142,19761.392,19729.11,19609.607,19565.699,-1.0,2024-07-22 14:10:00+00:00,19761.392,stop_before_tp1
SPXUSD,2024-07-22,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-22 14:14:00+00:00,5544.37,5544.62,5539.611,5519.132,5509.677,-1.0,2024-07-22 14:23:00+00:00,5544.62,stop_before_tp1
SPXUSD,2024-07-24,1,bullish,S1_NY: 5m retrace → retrace_path,2024-07-24 13:44:00+00:00,5503.801,5503.551,5507.841,5525.867,5538.701,-1.0,2024-07-24 13:45:00+00:00,5503.551,stop_before_tp1
NSXUSD,2024-07-24,2,bullish,S2_NY: 5m retrace → retrace_path,2024-07-24 13:44:00+00:00,19454.243,19453.993,19477.643,19593.253,19670.886,-1.0,2024-07-24 13:45:00+00:00,19453.993,stop_before_tp1
NSXUSD,2024-07-30,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-30 13:44:00+00:00,19120.019,19120.269,19103.297,19048.321,18949.931,-1.0,2024-07-30 13:45:00+00:00,19120.269,stop_before_tp1
SPXUSD,2024-07-30,2,bearish,S2_NY: 5m retrace → retrace_path,2024-07-30 13:44:00+00:00,5475.489,5475.739,5473.51,5462.166,5445.92,3.958,2024-07-30 13:54:00+00:00,5475.489,breakeven_after_tp1
NSXUSD,2024-07-31,1,bearish,S1_NY: 5m retrace → retrace_path,2024-07-31 13:44:00+00:00,19188.308,19188.558,19133.664,19047.099,18812.99,-1.0,2024-07-31 13:45:00+00:00,19188.558,stop_before_tp1
SPXUSD,2024-08-02,1,bullish,S1_NY: 5m retrace → retrace_path,2024-08-02 13:44:00+00:00,5355.377,5355.127,5392.377,5404.187,5438.884,-1.0,2024-08-02 13:45:00+00:00,5355.127,stop_before_tp1
NSXUSD,2024-08-02,2,bullish,S2_NY: 5m retrace → retrace_path,2024-08-02 13:44:00+00:00,18418.075,18417.825,18616.619,18637.119,18829.789,-1.0,2024-08-02 13:45:00+00:00,18417.825,stop_before_tp1
SPXUSD,2024-08-06,1,bullish,S1_NY: 5m retrace → retrace_path,2024-08-06 13:44:00+00:00,5209.877,5209.627,5224.464,5262.362,5271.569,-1.0,2024-08-06 13:45:00+00:00,5209.627,stop_before_tp1
